Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA20,EMA50,SMA200,RSI,BB_middle,BB_std,BB_upper,BB_lower,TR,ATR
2024-01-02 00:00:00-05:00,170.97999572753906,177.88999938964844,169.36000061035156,172.16000366210938,172.16000366210938,1766700,0.0,0.0,172.16000366210938,172.16000366210938,,,,,,,,
2024-01-03 00:00:00-05:00,169.0,170.4199981689453,164.1199951171875,167.4199981689453,167.4199981689453,1954500,0.0,0.0,171.70857456752233,171.97412109375,,,,,,,8.040008544921875,
2024-01-04 00:00:00-05:00,166.42999267578125,168.27000427246094,164.32000732421875,166.30999755859375,166.30999755859375,1265900,0.0,0.0,171.1944243761958,171.75199860217526,,,,,,,3.9499969482421875,
2024-01-05 00:00:00-05:00,165.0800018310547,170.5,164.5,166.8699951171875,166.8699951171875,1105800,0.0,0.0,170.78257397057598,171.56054748511693,,,,,,,6.0,
2024-01-08 00:00:00-05:00,164.72000122070312,167.0500030517578,161.5500030517578,166.1300048828125,166.1300048828125,1544100,0.0,0.0,170.33947215269373,171.3475850301246,,,,,,,5.5,
2024-01-09 00:00:00-05:00,164.7899932861328,167.7100067138672,163.39999389648438,166.91000366210938,166.91000366210938,1224000,0.0,0.0,170.0128561059714,171.17356223137892,,,,,,,4.3100128173828125,
2024-01-10 00:00:00-05:00,166.69000244140625,166.75999450683594,159.7100067138672,162.3300018310547,162.3300018310547,1903100,0.0,0.0,169.28115569883647,170.82675594117012,,,,,,,7.1999969482421875,
2024-01-11 00:00:00-05:00,162.49000549316406,163.63999938964844,158.3800048828125,160.2899932861328,160.2899932861328,1535600,0.0,0.0,168.42485451667423,170.4135495625412,,,,,,,5.2599945068359375,
2024-01-12 00:00:00-05:00,160.52000427246094,162.9199981689453,157.5500030517578,160.44000244140625,160.44000244140625,1289500,0.0,0.0,167.66439241426775,170.0224300675947,,,,,,,5.3699951171875,
2024-01-16 00:00:00-05:00,159.55999755859375,159.55999755859375,148.89999389648438,149.10000610351562,149.10000610351562,3035600,0.0,0.0,165.89635562276757,169.20194285331712,,,,,,,11.540008544921875,
2024-01-17 00:00:00-05:00,145.9499969482422,147.4600067138672,143.75999450683594,147.25999450683594,147.25999450683594,1988600,0.0,0.0,164.12146408791693,168.34147429071004,,,,,,,5.3400115966796875,
2024-01-18 00:00:00-05:00,148.72999572753906,148.94000244140625,145.7100067138672,147.4499969482422,147.4499969482422,1700300,0.0,0.0,162.5337053127098,167.5222006694368,,,,,,,3.2299957275390625,
2024-01-19 00:00:00-05:00,147.69000244140625,147.77000427246094,140.07000732421875,145.9199981689453,145.9199981689453,3163400,0.0,0.0,160.95144748949414,166.6750554733391,,,,,,,7.6999969482421875,
2024-01-22 00:00:00-05:00,148.49000549316406,159.22999572753906,147.94000244140625,149.91000366210938,149.91000366210938,2747400,0.0,0.0,159.89988141069557,166.01760246113403,,16.880050296271932,,,,,13.30999755859375,
